uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
3358825450	8.27656489451e-05	0.00044929899146	0.00412927349944	0.0206655532168	0.0	0.9	0.0	0.75	0.11377245509
555940842	0.000103636986505	0.0014295877001	0.0384222428751	0.0236589030231	0.00011168442449	0.6	0.0	0.75	0.353293413174
2469354073	2.06314371283e-05	0.000153170110725	0.000131217325755	3.43186601995e-05	0.000268042618776	0.8	0.125	1.0	0.0
360464656	9.38010688044e-05	0.00282173381758	0.0743423070902	0.0254186876544	0.00033505327347	0.5	0.125	0.75	0.880239520958
77243076	2.15910388552e-05	0.000643314465045	0.0112312981375	7.62636893322e-06	0.00022336884898	0.3	0.25	0.75	0.305389221557
1731752761	4.07830733932e-06	0.00014295877001	4.07226183377e-05	0.000120115310698	0.0	0.7	0.0	0.666666666667	0.215568862275
2330149164	0.000104116787369	0.00160998805273	0.0233901670261	0.00280269058296	0.000268042618776	0.8	0.0	0.666666666667	0.14371257485
2830586398	4.12628742567e-05	0.00135470453486	0.00110132058927	0.00137274640798	6.70106546941e-05	0.8	0.25	1.0	0.497005988024
443273019	5.27780949795e-05	0.000575238860278	0.00976709377152	0.00498383209786	2.2336884898e-05	0.5	0.125	0.666666666667	0.874251497006
2591381383	0.00143004647351	0.00614722711043	0.00301528365114	0.000345093194228	0.00815296298778	0.8	0.25	1.0	0.934131736527
1093716612	3.71845669173e-05	0.00083732993863	0.00272298574618	0.00152336719441	0.000156358194286	0.7	0.125	1.0	0.437125748503
36620392	0.000128586631405	0.00423770639672	0.0291564897827	0.00984564229279	0.000647769662043	0.3	0.125	0.833333333333	0.179640718563
3437626995	4.07830733932e-06	0.000146362550248	6.06314539694e-05	2.4785699033e-05	0.0	0.9	0.0	1.0	0.131736526946
387962514	0.000128586631405	0.0128867119823	0.00123163296795	0.00569117781642	0.000201031964082	0.5	0.125	1.0	0.706586826347
2938363689	1.58334284938e-05	0.000476529233367	0.000409941024599	1.14395533998e-05	6.70106546941e-05	0.8	0.0	0.666666666667	0.958083832335
20930398	0.000249976249857	0.00514311194012	0.0716935270041	0.00089991153412	0.00326118519511	0.3	0.125	0.166666666667	0.844311377246
143697407	0.000114432505933	0.000149766330487	0.0214599149169	0.0118876025747	0.000134021309388	0.4	0.125	0.583333333333	0.0
2291500309	1.19950215862e-06	0.000105517187388	5.42968244502e-06	1.90659223331e-06	0.0	0.8	0.125	0.75	0.137724550898
352663209	4.84598872084e-05	0.000534393497418	0.00948927501975	0.00424216771911	4.46737697961e-05	0.5	0.0	0.5	0.215568862275
14616266	0.000624220923348	0.0109976139501	0.0834451697092	0.0205645038284	0.00922513346289	0.2	0.0	0.75	0.952095808383
2277153890	0.000183763730701	0.00321316854499	0.00538262519717	0.00731940758366	0.00174227702205	0.8	0.125	0.666666666667	0.604790419162
455246957	8.66040558527e-05	0.00155893134916	0.00804950422475	0.0219696623044	0.000670106546941	0.6	0.0	0.25	0.910179640719
1400974436	0.000111073899889	0.00291023210377	0.00336730806299	0.00697622098167	0.000178695079184	0.7	0.125	1.0	0.455089820359
449119247	0.00015713478278	0.00101092273078	0.0373860784752	0.0726602300113	0.000848801626125	0.5	0.125	0.916666666667	0.730538922156
330816423	6.02150083629e-05	0.002042268143	0.00813275935557	0.00507725511729	6.70106546941e-05	0.5	0.125	0.5	0.766467065868
29204608	9.38010688044e-05	0.00410836274767	0.0087517431543	0.0100077026326	0.000178695079184	0.3	0.125	0.833333333333	0.0
2733660094	3.21466578511e-05	0.00115388150079	0.000964673581066	0.00790473139929	4.46737697961e-05	0.8	0.125	0.916666666667	0.604790419162
4756963587	1.58334284938e-05	0.000139554989772	0.0025329468606	0.00886565388487	0.000134021309388	1.0	0.125	0.833333333333	0.0
22045364	7.67681381519e-05	0.000786273235055	0.00181532383079	0.00264635001983	0.000379727043267	0.3	0.125	0.666666666667	0.724550898204
4136625193	8.73237571478e-05	0.00307020977498	0.00014750637309	0.000165873524298	4.46737697961e-05	0.9	0.125	0.916666666667	0.88622754491
372046661	5.70963027505e-05	0.00506822877488	0.0108132125893	0.0172336871969	0.000379727043267	0.5	0.0	0.666666666667	0.934131736527
849310634	0.000120909817589	0.00133087807319	0.0109037072967	0.00217351514597	4.46737697961e-05	0.6	0.0	0.916666666667	0.461077844311
24036997	0.000449093608189	0.00620849515472	0.0581699979277	0.000120115310698	0.0011615180147	0.3	0.125	0.416666666667	0.22754491018
1141088486	5.15785928208e-05	0.000925828224826	0.0058405284167	0.000812208291388	0.0	0.7	0.0	0.666666666667	0.0
3014684283	0.00405143849097	0.02070859897	0.0391932577823	0.0296112839755	0.00107217047511	0.9	0.25	0.833333333333	0.359281437126
3293949957	0.000111793601184	0.000946250906256	0.0189803599336	0.0341280009762	0.000268042618776	0.9	0.0	0.833333333333	0.712574850299
727272715665690624	1.31945237449e-05	0.000197419253823	0.00116285699031	0.000854153320521	2.2336884898e-05	1.0	0.0	0.583333333333	0.706586826347
2752545437	8.49247528306e-05	0.0006126804429	0.0373571201688	0.0851503157317	0.000357390158369	0.8	0.0	0.666666666667	0.0658682634731
14368656	0.000212551782508	0.00111643991817	0.0294723163116	0.0373634879961	0.000580759007349	0.2	0.125	0.25	0.0718562874251
20405419	0.000166490899617	0.00508524767607	0.0588007460384	0.00274930600043	0.000178695079184	0.3	0.125	1.0	0.706586826347
2682726528	4.36618785739e-05	0.000827118597915	0.00554189588222	0.0148447271285	4.46737697961e-05	0.8	0.0	0.416666666667	0.796407185629
717841856785088512	8.75636575796e-05	0.00343781804072	0.00458536682482	0.0140573045362	8.93475395921e-05	1.0	0.0	0.833333333333	0.251497005988
2889092479	1.27147228814e-05	0.000125939868818	0.00312206740589	0.00267113571886	0.0	0.8	0.0	0.583333333333	0.269461077844
3182191980	3.47855626001e-05	0.00303276819235	0.052487835249	3.05054757329e-05	0.000670106546941	0.9	0.25	1.0	0.419161676647
2582869146	5.73362031822e-05	0.00361141083287	0.00254199633134	0.000396571184528	2.2336884898e-05	0.8	0.125	0.583333333333	0.0419161676647
3092469172	3.8384069076e-05	0.000605872882423	0.0127733279519	0.0067779353894	0.00033505327347	0.9	0.25	0.5	0.616766467066
2826839454	4.07830733932e-06	0.00140576123843	0.000874178873649	0.00164538909734	0.000424400813063	0.8	0.0	1.0	0.670658682635
2660374267	9.11621640554e-06	0.000187207913108	0.00386593390086	0.000373692077728	0.000245705733878	0.8	0.125	0.5	0.0
261625073	0.00173400032051	0.00897917226872	0.0257774174077	0.00783800067112	0.0176014652996	0.5	0.0	0.583333333333	0.221556886228
233499930	0.000760964169431	0.00998669121927	0.158829070882	3.43186601995e-05	0.00243472045389	0.5	0.125	0.833333333333	0.299401197605
2664749580	0.000119470414999	0.00431258956197	0.00299446986843	0.00753103932156	0.000580759007349	0.8	0.25	1.0	0.74251497006
106594321	1.05556189959e-05	0.000432280090268	0.00109589090682	0.000211631737897	8.93475395921e-05	0.4	0.125	0.25	0.365269461078
722573847430504448	0.000154975678894	0.00258687298113	0.0286985865632	0.0	0.0126873506221	1.0	0.125	0.75	0.263473053892
3742834517	1.9192034538e-05	0.000850945059583	0.00418900000633	0.00287895427229	0.0	0.9	0.0	0.583333333333	0.532934131737
735391716887429120	2.47097444677e-05	0.000636506904568	0.000132122272829	0.00102384002929	8.93475395921e-05	1.0	0.0	1.0	0.694610778443
241331375	0.000166730800049	0.0035161049862	0.0150347906903	0.00781702815655	8.93475395921e-05	0.5	0.25	1.0	0.473053892216
442382315	5.4937198865e-05	0.00103134541221	0.000765585224748	0.0157656111772	0.0	0.5	0.125	0.916666666667	0.14371257485
16536054	5.03790906622e-05	0.00246093311231	0.00165605314573	0.000284082242763	0.00011168442449	0.2	0.125	0.416666666667	0.550898203593
81324827	0.000170329306525	0.000646718245283	0.00493829618375	0.00626506207864	0.000781790971431	0.3	0.125	0.416666666667	0.359281437126
583117972	0.000751368152162	0.0100377479228	0.148796827618	0.0363758732192	0.00643302285063	0.6	0.5	0.583333333333	0.850299401198
15800855	0.000651089771701	0.00488442464201	0.0539448000384	0.131404243312	0.00279211061225	0.2	0.375	0.916666666667	0.59880239521
705726066	0.0030520132924	0.0393579108958	0.0245494042281	0.000163966932064	0.0118162121111	0.6	0.0	1.0	0.646706586826
68857077	1.17551211545e-05	0.000585450200993	0.00388222294819	0.000829367621488	0.0	0.3	0.125	0.666666666667	0.568862275449
197516080	0.000147778665942	0.000993903829593	0.00567854289042	0.00688851773893	0.000759454086533	0.4	0.125	0.75	0.820359281437
8685682	3.79042682125e-05	0.000200823034062	0.00317817412449	6.29175436991e-05	0.00022336884898	0.1	0.125	0.25	0.0
2976908908	1.96718354014e-05	0.000588853981232	0.00151759624338	0.00111726304872	6.70106546941e-05	0.9	0.125	0.916666666667	0.814371257485
2701255986	5.2298294116e-05	0.000871367741013	0.0107218129348	0.00886756047711	0.000156358194286	0.8	0.25	0.833333333333	0.0
620018150	0.000165291397458	0.000660333366237	0.00606676518524	0.0363396479668	0.000201031964082	0.6	0.125	0.75	0.526946107784
271451861	0.000672201009693	0.0056026222723	0.0705985410443	0.000960922485586	0.000670106546941	0.5	0.125	0.333333333333	0.443113772455
194773838	3.16668569877e-05	0.000626295563853	0.015556040205	0.0327476281993	0.000469074582859	0.4	0.125	0.75	0.784431137725
2893677862	2.8788051807e-06	0.0	0.00194020652702	1.90659223331e-06	2.2336884898e-05	0.8	0.0	1.0	0.0
2392573227	1.72728310842e-05	0.000813503476962	0.00030587211107	0.00167017479638	8.93475395921e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000321466578511	0.00725005190765	0.0492046872639	0.0472815807938	0.0022560253747	0.7	0.125	0.75	0.425149700599
830253571	0.00148810237799	0.000599065321947	0.03028314889	0.0159524572161	0.00312716388572	0.6	0.125	0.583333333333	0.131736526946
377029968	0.00259140446349	0.0399161308549	0.107217224401	0.00687135840883	0.0269829569568	0.5	0.25	0.666666666667	0.976047904192
122799299	0.000743691338347	0.00391775105432	0.0171016898077	0.000699719349623	0.00609796957716	0.4	0.125	0.916666666667	0.275449101796
27317580	0.000115871908523	0.000255283517875	0.018947781839	0.0261984838779	0.00011168442449	0.3	0.0	0.916666666667	0.359281437126
12754762	0.00109010756176	0.00173592792155	0.0468554446593	0.00106387846618	0.00560655810941	0.2	0.0	0.333333333333	0.59880239521
85973106	8.8043458443e-05	0.00214097776991	0.011322697792	0.00425551386474	0.000134021309388	0.3	0.25	0.583333333333	0.730538922156
2873086293	2.6149147058e-05	0.000251879737637	0.0186419097279	0.021843827217	0.000156358194286	0.8	0.0	0.166666666667	0.14371257485
15751454	0.000145379661625	0.0022022458142	0.0948294039023	0.00224596565083	0.00131787620898	0.2	0.125	1.0	0.958083832335
591690042	1.51137271987e-05	0.000371012045978	0.00202617649907	0.0044309203502	4.46737697961e-05	0.6	0.125	0.916666666667	0.826347305389
4092854173	5.34977962746e-05	0.00347866340358	0.0133081516727	0.012732222934	0.000245705733878	0.9	0.25	0.833333333333	0.203592814371
270212875	0.000900346320263	0.0125191037166	0.074865366499	0.0598021719899	0.000603095892247	0.5	0.0	0.416666666667	0.670658682635
870857718	4.41416794374e-05	0.000827118597915	0.00184066234886	0.0349649949666	2.2336884898e-05	0.6	0.125	0.916666666667	0.574850299401
1663794048	3.8384069076e-06	0.00010211340715	0.00135018103466	0.00121449925262	2.2336884898e-05	0.7	0.0	0.666666666667	0.311377245509
862290265	0.00323793612699	0.00104836431341	0.016410310243	0.00923553277813	0.00373025977797	0.6	0.125	0.583333333333	0.556886227545
707400118807482369	2.8788051807e-06	0.000364204485502	0.000326685893776	0.0021067844178	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000109634497298	0.00164742963535	0.0226625895784	7.81702815655e-05	0.000469074582859	0.2	0.0	0.333333333333	0.197604790419
40768083	1.12753202911e-05	0.000411857408838	0.0020216517637	0.00191993837894	4.46737697961e-05	0.3	0.0	0.583333333333	0.329341317365
243053328	4.46214803008e-05	0.000456106551937	0.0271864200022	0.0778480674781	0.0011615180147	0.5	0.375	0.5	0.125748502994
89662003	0.00031019125822	0.00668162060785	0.012909070013	7.43570970989e-05	0.00192097210123	0.3	0.125	0.666666666667	0.874251497006
17369567	0.000184243531565	3.40378023833e-05	0.0464038760693	0.0	0.000625432777145	0.2	0.25	1.0	0.862275449102
738921600	0.000369206764424	0.00800569112056	0.0084503957786	0.00122784539825	0.000290379503674	0.6	0.125	0.75	0.952095808383
604476686	0.000336820206142	0.00197419253823	0.00781783777376	0.0	0.00033505327347	0.6	0.125	0.666666666667	0.245508982036
302563842	2.01516362649e-05	0.00679394535571	0.000178274573612	0.000306961349562	0.000134021309388	0.5	0.0	0.833333333333	0.832335329341
247944133	1.46339263352e-05	0.000323359122642	0.0016044711625	0.000640614990391	8.93475395921e-05	0.5	0.0	0.583333333333	0.946107784431
3331968983	0.000179205622498	0.000677352267428	0.0221404351167	0.0331251334615	0.000446737697961	0.9	0.375	0.583333333333	0.622754491018
252434425	3.09471556925e-05	0.00067394848719	0.00895354635184	0.020242289741	0.0	0.5	0.125	0.25	0.287425149701
2810127544	0.000198157756605	0.0141290917693	0.0252489283164	0.0122079100699	0.00274743684246	0.8	0.0	0.916666666667	0.0
156333299	3.5745164327e-05	0.000537797277657	0.00402158479761	0.00117827400018	2.2336884898e-05	0.4	0.125	0.583333333333	0.275449101796
181336337	0.000379282582557	0.000336974243595	0.0196219674092	0.015306122449	0.000469074582859	0.4	0.0	0.666666666667	0.874251497006
3097175972	8.15661467864e-06	0.000459510332175	0.000705858717853	4.3851621366e-05	0.000178695079184	0.9	0.125	1.0	0.0
186397253	0.000141301354286	0.00496951914797	0.0152320691524	0.000451862359293	0.000603095892247	0.4	0.25	0.5	0.520958083832
2866782904	6.71721208829e-05	0.00108920967627	0.00137461460566	0.000335560233062	0.00011168442449	0.8	0.125	1.0	0.0958083832335
719914275771428866	5.51770992967e-06	9.1902066435e-05	0.000156555843831	0.000327933864129	0.0	1.0	0.0	0.916666666667	0.059880239521
4900376472	8.30055493768e-05	0.000483336793843	0.0016361443101	0.00369878893261	0.000469074582859	1.0	0.0	0.833333333333	0.688622754491
2412966416	0.000541935075266	0.000650122025522	0.048487064234	0.0704066379915	0.000938149165717	0.8	0.0	0.583333333333	0.22754491018
174141832	0.000185682934155	0.00239966506802	0.0133045318845	0.124370824563	0.0022783622596	0.4	0.0	0.75	0.916167664671
64619482	0.000515546027777	0.00707645911549	0.0354006245945	5.52911747659e-05	0.00603095892247	0.3	0.0	0.833333333333	0.425149700599
394974502	2.90279522387e-05	0.000803292136247	0.00197368956877	0.00380937128215	0.000178695079184	0.5	0.125	1.0	0.688622754491
2198704020	0.000128826531836	0.00176656194369	0.00703053381923	0.0135806564778	0.000312716388572	0.7	0.125	0.75	0.640718562874
18155773	0.00372133549692	0.00212736264896	0.0225702849769	0.000120115310698	0.0138488686368	0.2	0.125	1.0	0.868263473054
756335606607720450	0.00014322055774	0.00263452590447	0.0131923184473	0.0458344772887	0.000580759007349	1.0	0.25	0.5	0.850299401198
732808088810618880	4.7980086345e-06	6.46718245283e-05	0.00116195204323	0.000129648271865	2.2336884898e-05	1.0	0.25	0.666666666667	0.0
22286451	4.46214803008e-05	0.00325061012761	0.00298180060939	0.00248619627223	0.00022336884898	0.3	0.125	0.666666666667	0.245508982036
96235518	0.00107931204233	0.00214778533039	0.257207677209	0.0049514200299	0.00294846880654	0.3	0.125	1.0	0.239520958084
3195714762	2.92678526704e-05	0.000125939868818	0.0006271283224	0.00799815441872	0.0	0.9	0.0	0.583333333333	0.0
4112063532	1.58334284938e-05	0.000520778376465	0.000687759776369	0.00067493365059	6.70106546941e-05	0.9	0.0	0.916666666667	0.473053892216
125868025	5.34977962746e-05	0.00266175614638	0.0028379140246	0.00670167170007	0.000156358194286	0.4	0.0	0.25	0.694610778443
737109737054056448	2.03915366966e-05	0.000609276662662	0.00105064355311	0.0022211799518	0.0	1.0	0.125	1.0	0.251497005988
103153950	1.99117358332e-05	0.000847541279345	0.00434465090309	0.0204901467313	0.000245705733878	0.4	0.125	0.5	0.383233532934
742777527467380742	9.38010688044e-05	0.00108240211579	0.000226236768543	0.00026501632043	4.46737697961e-05	1.0	0.0	0.666666666667	0.40119760479
2976487163	9.73995752803e-05	0.00653185427736	0.000874178873649	0.000459488728227	0.000245705733878	0.9	0.25	0.666666666667	0.832335329341
3123204560	8.87631597382e-06	0.000238264616683	0.00146239447186	0.0117121960892	0.0	0.9	0.125	1.0	0.173652694611
307445751	0.000682036927394	0.00224309117706	0.0847808715907	0.116725389707	0.00183162456164	0.5	0.125	0.75	0.568862275449
250492272	0.00300907111512	0.00334251219404	0.0594314941491	0.0440480003661	0.0130447407805	0.5	0.125	0.5	0.736526946108
237443755	0.000312830162969	0.00302255685164	0.0622847922739	0.0831655532168	0.000938149165717	0.5	0.25	0.833333333333	0.712574850299
33655372	0.000103397086073	0.00215459289086	0.0405552031289	0.00282747628199	0.00033505327347	0.3	0.0	0.916666666667	0.197604790419
385759660	0.000134584142198	0.0018822904718	0.0222264050887	0.0157751441384	0.000156358194286	0.5	0.0	0.833333333333	0.11377245509
2869813893	7.67681381519e-06	0.000132747429295	0.000418085548267	1.14395533998e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.10987919574e-05	0.00323018744618	0.00334287449199	0.0071497208749	2.2336884898e-05	0.3	0.0	0.666666666667	0.341317365269
996399246	0.000130985635722	0.00232137812254	0.0222390743477	0.0228200024404	0.00022336884898	0.6	0.0	0.5	0.131736526946
15801372	0.00014322055774	0.00198100009871	0.0349644401047	0.0936861291602	0.000826464741227	0.2	0.125	0.75	0.48502994012
744682635188928512	6.28539131119e-05	0.00105517187388	0.0128783018125	0.033006924743	0.000402063928165	1.0	0.125	0.416666666667	0.832335329341
3091636366	0.000123308821907	0.00218182313277	0.0162094119925	2.66922912663e-05	0.000245705733878	0.9	0.125	0.666666666667	0.0658682634731
321213484	0.000323385781965	0.00305999843426	0.10727604596	9.53296116653e-06	0.000893475395921	0.5	0.0	0.916666666667	0.251497005988
940237466	0.000192400146243	0.00881579081728	0.0305971655248	0.0704257039139	0.000558422122451	0.6	0.0	0.916666666667	0.0419161676647
37214134	0.000514346525618	0.00345483694191	0.046644591991	0.00319163539855	0.00212200406531	0.3	0.0	0.666666666667	0.946107784431
2585090000	1.07955194276e-05	0.000197419253823	0.000243430762952	0.000320307495195	0.0	0.8	0.0	0.916666666667	0.161676646707
861746341	1.27147228814e-05	0.00030634022145	0.000701333982482	9.53296116653e-06	6.70106546941e-05	0.6	0.125	0.916666666667	0.682634730539
3145741085	3.07072552608e-05	0.000595661541708	0.00445686434029	0.00631463347671	0.000893475395921	0.9	0.125	0.833333333333	0.808383233533
868252610	0.000129066432268	0.00166104475631	0.0136357425136	0.00175025167017	4.46737697961e-05	0.6	0.0	0.666666666667	0.239520958084
19780786	0.000273486492166	0.006198283814	0.28295613631	3.81318446661e-06	0.00178695079184	0.3	0.25	0.416666666667	0.0239520958084
3556805776	0.000106035990822	0.000207630594538	0.0074413797909	0.0307857447912	0.00011168442449	0.9	0.0	0.333333333333	0.538922155689
710823996032290816	4.12628742567e-05	0.00089859798292	0.00118095593179	0.00717069338946	6.70106546941e-05	1.0	0.125	0.75	0.497005988024
1534375489	7.4129233403e-05	0.000902001763158	0.0513367425706	0.0266789451206	0.000558422122451	0.7	0.25	0.916666666667	0.610778443114
262939560	0.000311390760379	0.00173252414131	0.012127195741	0.00120877947592	0.00136254997878	0.5	0.125	0.583333333333	0.844311377246
360323271	6.06948092264e-05	0.00145341416177	0.00525140787141	0.0323872822672	0.00033505327347	0.5	0.0	0.5	0.383233532934
2204642713	0.000191680444948	0.00614041954995	0.0364042108997	0.00334416277722	0.000379727043267	0.7	0.0	0.333333333333	0.221556886228
1574318594	0.000149697869396	0.00410495896743	0.00756264269884	0.00044995576706	6.70106546941e-05	0.7	0.0	0.5	0.269461077844
4384693707	3.93436708029e-05	0.0016338145144	0.00339626636936	0.00494951343766	0.000670106546941	0.9	0.125	0.916666666667	0.479041916168
702559655461957632	3.98234716663e-05	0.000762446773387	0.00102168524674	0.0229973155181	6.70106546941e-05	1.0	0.0	0.75	0.0958083832335
266867158	0.000110114298162	0.0067394848719	0.00311211298807	0.00991237302096	0.00033505327347	0.5	0.125	0.833333333333	0.239520958084
484595690	0.00106347861384	0.0138057326467	0.0959506333272	0.0304025197523	0.00482476713797	0.6	0.0	0.75	0.826347305389
768806279309512705	1.9192034538e-06	0.000170189011917	0.000859699720462	1.71593300998e-05	2.2336884898e-05	1.0	0.125	0.666666666667	0.586826347305
162500440	7.89272420375e-05	0.00212055508848	0.00112484921319	0.00403625575791	2.2336884898e-05	0.4	0.0	0.666666666667	0.51497005988
3073503603	0.000108914796003	0.00438406894697	0.00752011018636	0.0212661297703	0.000603095892247	0.9	0.125	0.583333333333	0.610778443114
1575902725	0.00168266162812	0.00024507217716	0.0581844770809	0.0311098654709	0.0011615180147	0.7	0.0	0.5	0.221556886228
1199251308	0.00222195779864	0.00130024405104	0.0873282976045	0.196102544157	0.00120619178449	0.7	0.125	0.583333333333	0.191616766467
48525928	0.000104836488664	0.00426493663863	0.00657353554677	0.00802103352552	0.000134021309388	0.3	0.375	0.75	0.844311377246
215698464	0.000592793966792	0.00960206405234	0.0381335647585	0.118466108416	0.00428868190042	0.4	0.125	0.333333333333	0.62874251497
2359225182	0.000409030236091	0.00464956380556	0.00895354635184	0.00924697233153	0.000402063928165	0.8	0.0	0.916666666667	0.838323353293
13854472	0.00119830265647	0.00380542630646	0.102483446256	0.0454245599585	0.00433335567022	0.2	0.25	0.416666666667	0.892215568862
4853512997	1.82324328111e-05	0.000272302419067	0.0132402806422	0.0302843110338	0.000178695079184	1.0	0.125	0.5	0.0
4505360352	1.70329306525e-05	0.000558219959087	0.00273384511107	0.00989521369086	0.000245705733878	0.9	0.0	0.666666666667	0.634730538922
706466308976734208	1.10354198593e-05	0.000119132308342	0.00172211428215	0.000406104145694	4.46737697961e-05	1.0	0.0	0.666666666667	0.209580838323
889022935	3.3106259578e-05	0.000823714817677	0.0058613421994	0.0144252768372	0.000201031964082	0.6	0.25	0.666666666667	0.592814371257
2804090827	8.39651511037e-06	0.000309744001688	0.00504055520313	0.0103394496812	0.000201031964082	0.8	0.0	0.833333333333	0.389221556886
2218957290	0.000279963803823	0.00143979904081	0.0293736770805	0.0216741405082	0.000558422122451	0.7	0.0	0.75	0.167664670659
305141481	0.000156415081485	0.00251539359613	0.00255376064331	0.000701625941857	0.00033505327347	0.5	0.125	0.416666666667	0.550898203593
2807496454	0.000290039621955	0.00618466869305	0.034882089921	1.90659223331e-06	0.00138488686368	0.8	0.125	0.916666666667	0.197604790419
566871266	4.5341181596e-05	0.00169167877845	0.0574994321457	0.100221927336	0.000714780316737	0.6	0.125	0.833333333333	0.958083832335
396787338	0.00109946367859	0.0170971881371	0.198251280274	0.193547710564	0.00614264334696	0.5	0.0	0.666666666667	0.502994011976
751804249084948480	2.13511384235e-05	0.00378840740526	0.00103254461163	0.0020724657576	0.000580759007349	1.0	0.125	0.583333333333	0.0
1633951202	0.000223827102799	0.00296128880735	0.0308116379814	3.81318446661e-06	0.00107217047511	0.7	0.125	0.666666666667	0.916167664671
3059822856	0.000109394596867	0.000677352267428	0.00635815814312	0.00497239254446	8.93475395921e-05	0.9	0.25	0.75	0.479041916168
324191116	4.12628742567e-05	0.000891790422443	0.00472563362132	0.00600767212715	0.000178695079184	0.5	0.0	0.666666666667	0.0778443113772
2366569213	0.000309711457357	0.00153170110725	0.0451351402713	0.114731094231	0.000603095892247	0.8	0.0	0.583333333333	0.203592814371
3237611533	0.000109634497298	0.000769254333863	0.0213440816914	0.0755811293127	0.000357390158369	0.9	0.125	1.0	0.0
93033299	0.000251655552879	0.000190611693347	0.00643688853857	0.0	0.00167526636735	0.3	0.125	0.916666666667	0.22754491018
2834652729	3.07072552608e-05	0.00114367016008	0.0127353201748	0.0405055519966	4.46737697961e-05	0.8	0.0	0.833333333333	0.670658682635
2679693610	9.7639475712e-05	0.0019265396149	0.00677805358554	0.00943763155486	0.000424400813063	0.8	0.125	0.333333333333	0.0
33443030	0.00189065530242	0.00240987640874	0.0220001683202	0.0227075134987	0.00279211061225	0.3	0.25	1.0	0.305389221557
609212773	0.000138422549105	0.00503759475273	0.00376186498733	0.00167398798084	0.000178695079184	0.6	0.0	0.833333333333	0.916167664671
139881843	6.28539131119e-05	0.000568431299802	0.00346685224115	0.00148332875751	4.46737697961e-05	0.4	0.125	0.333333333333	0.11377245509
13050712	6.98110256319e-05	0.00105517187388	0.0136004495777	0.00109438394192	0.000424400813063	0.2	0.125	0.333333333333	0.437125748503
1593911304	0.00067460001401	0.0111712067422	0.0754535820973	0.0390069705012	0.000536085237553	0.7	0.125	0.75	0.353293413174
3105274249	1.19950215862e-06	4.084536286e-05	0.000852460143868	1.52527378664e-05	2.2336884898e-05	0.9	0.0	0.75	0.365269461078
3099191	0.00117263331027	0.00323018744618	0.0066848440369	0.00142613099051	0.00254640487838	0.1	0.0	0.25	0.341317365269
766192139294367744	1.43940259035e-05	0.00057183508004	0.000159270685054	0.000285988834996	2.2336884898e-05	1.0	0.25	0.833333333333	0.808383233533
1194986731	7.72479390154e-05	0.000650122025522	0.0176944301413	0.024246133431	0.00011168442449	0.7	0.0	0.416666666667	0.119760479042
4334014937	1.15152207228e-05	0.000639910684807	0.000456093325382	0.00186655379641	0.0	0.9	0.25	0.75	0.934131736527
581109471	0.000258612665399	0.00576600372374	0.00191848779724	0.000457582135993	0.000558422122451	0.6	0.125	0.666666666667	0.616766467066
